Activation Date,Baseline / Compared,Baseline Filter,Business Segment,Campaign,City,Compared Campaign,Country,Customer ID,Customer Name,Customer Type,Order ID,Product ID,Product Name,Region,Row ID,Signup Date,State,Sub-Category (group),Swipe Date,Discount,Revenue to Charge Ratio,Total Charge,Total Revenue,레코드 수
2013-10-17,Compared Campaign,거짓,Investment,Signup Bonus Campaign,Pune,참,India,NL-18310,Nancy Lomonaco,Corporate,IN-2013-20933,TEC-PH-10002683,"Apple Smart Phone, Cordless",Central Asia,1761,2013-10-15,Maharashtra,Cash Back,2013-10-25,0,37.00%,636.3,235.41,1
2013-10-19,,거짓,Private,Exclusive Offers Campaign,Shenzhen,거짓,China,PB-19105,Peter Bühler,Consumer,IN-2013-35878,FUR-BO-10004230,"Bush Corner Shelving, Metal",North Asia,1548,2013-10-15,Guangdong,Travel,2013-11-09,0,41.00%,246.9,101.22,1
2013-10-19,,거짓,Private,Exclusive Offers Campaign,Ho Chi Minh City,거짓,Vietnam,SC-20260,Scott Cohen,Corporate,IN-2013-75988,FUR-FU-10000496,"Eldon Clock, Duo Pack",Southeast Asia,9868,2013-10-15,Ho Chí Minh City,Gold,2013-12-04,0.27,27.37%,206.517,56.517,1
2013-10-19,,거짓,Commercial ,Exclusive Offers Campaign,Shenzhen,거짓,China,PB-19105,Peter Bühler,Consumer,IN-2013-35878,OFF-BI-10004098,"Acco 3-Hole Punch, Durable",North Asia,1547,2013-10-15,Guangdong,Business Platinum,2013-11-01,0,0.95%,31.62,0.3,1
2013-10-19,,거짓,Commercial ,Exclusive Offers Campaign,Shenzhen,거짓,China,PB-19105,Peter Bühler,Consumer,IN-2013-35878,OFF-EN-10004486,"GlobeWeis Business Envelopes, Security-Tint",North Asia,1549,2013-10-15,Guangdong,Business Signature,2013-11-03,0,10.94%,98.7,10.8,1
2013-10-19,,거짓,Commercial ,Exclusive Offers Campaign,Ho Chi Minh City,거짓,Vietnam,SC-20260,Scott Cohen,Corporate,IN-2013-75988,OFF-AR-10001770,"Binney & Smith Markers, Water Color",Southeast Asia,9870,2013-10-15,Ho Chí Minh City,Business Platinum,2013-10-31,0.17,30.02%,45.2682,13.5882,1
2013-10-19,,거짓,Commercial ,Exclusive Offers Campaign,Ho Chi Minh City,거짓,Vietnam,SC-20260,Scott Cohen,Corporate,IN-2013-75988,OFF-BI-10004651,"Cardinal Binding Machine, Clear",Southeast Asia,9872,2013-10-15,Ho Chí Minh City,Business Platinum,2013-12-09,0.17,34.88%,286.0263,99.7563,1
2013-10-19,,거짓,Commercial ,Exclusive Offers Campaign,Ho Chi Minh City,거짓,Vietnam,SC-20260,Scott Cohen,Corporate,IN-2013-75988,OFF-BI-10002792,"Ibico Index Tab, Durable",Southeast Asia,9871,2013-10-15,Ho Chí Minh City,Business Platinum,2013-12-01,0.17,9.54%,23.0823,2.2023,1
2013-10-19,,거짓,Commercial ,Exclusive Offers Campaign,Ho Chi Minh City,거짓,Vietnam,SC-20260,Scott Cohen,Corporate,IN-2013-75988,OFF-ST-10004346,"Tenex Shelving, Single Width",Southeast Asia,9873,2013-10-15,Ho Chí Minh City,Prestige,2013-10-24,0.17,0.00%,90.7854,0,1
2013-10-19,Compared Campaign,거짓,Investment,Signup Bonus Campaign,Manila,참,Philippines,CA-12265,Christina Anderson,Consumer,ID-2013-42423,TEC-CO-10000786,"Canon Fax Machine, Color",Southeast Asia,3613,2013-10-15,National Capital,Rewards,2013-11-02,0.35,0.00%,623.6685,0,1
2013-10-19,,거짓,Investment,Exclusive Offers Campaign,Ho Chi Minh City,거짓,Vietnam,SC-20260,Scott Cohen,Corporate,IN-2013-75988,TEC-AC-10004652,"Belkin Mouse, Erganomic",Southeast Asia,9869,2013-10-15,Ho Chí Minh City,Rewards,2013-11-21,0.47,0.00%,40.8312,0,1
2013-10-20,Compared Campaign,거짓,Private,Signup Bonus Campaign,Harbin,참,China,TZ-21445,Tom Zandusky,Corporate,IN-2013-36193,FUR-BO-10001749,"Bush Classic Bookcase, Traditional",North Asia,1342,2013-10-15,Heilongjiang,Travel,2013-12-09,0,6.00%,825.36,49.5,1
2013-10-20,Compared Campaign,거짓,Commercial ,Signup Bonus Campaign,Harbin,참,China,TZ-21445,Tom Zandusky,Corporate,IN-2013-36193,OFF-BI-10003779,"Cardinal 3-Hole Punch, Durable",North Asia,1341,2013-10-15,Heilongjiang,Business Platinum,2013-10-27,0,40.00%,60.6,24.24,1
2013-10-20,Compared Campaign,거짓,Commercial ,Signup Bonus Campaign,Harbin,참,China,TZ-21445,Tom Zandusky,Corporate,IN-2013-36193,OFF-LA-10002806,"Novimex Shipping Labels, 5000 Label Set",North Asia,1343,2013-10-15,Heilongjiang,Business Signature,2013-12-04,0,48.81%,22.74,11.1,1
2013-10-20,,거짓,Commercial ,Exclusive Offers Campaign,Dunedin,거짓,New Zealand,AM-10705,Anne McFarland,Consumer,ID-2013-86348,OFF-BI-10002520,"Cardinal Hole Reinforcements, Recycled",Oceania,10797,2013-10-15,Otago,Business Platinum,2013-10-30,0.4,0.00%,27.36,0,1
2013-10-18,Baseline Campaign,참,Private,Compare Cards Campaign,Canberra,거짓,Australia,CR-12625,Corey Roper,Corporate,IN-2013-59888,FUR-CH-10001913,"Office Star Swivel Stool, Adjustable",Oceania,1651,2013-10-16,Australian Capital Territory,Premier Miles,2013-10-24,0.4,0.00%,952.722,0,1
2013-10-18,Baseline Campaign,참,Private,Compare Cards Campaign,Canberra,거짓,Australia,CR-12625,Corey Roper,Corporate,IN-2013-59888,FUR-FU-10004704,"Deflect-O Door Stop, Black",Oceania,1648,2013-10-16,Australian Capital Territory,Gold,2013-11-11,0.4,0.00%,158.22,0,1
2013-10-18,Baseline Campaign,참,Private,Compare Cards Campaign,Depok,거짓,Indonesia,EB-13840,Ellis Ballard,Corporate,ID-2013-33421,FUR-TA-10002957,"Bevis Training Table, Fully Assembled",Southeast Asia,1181,2013-10-16,Jawa Barat,Platinum,2013-12-12,0.47,0.00%,534.9555,0,1
2013-10-18,Compared Campaign,거짓,Commercial ,Signup Bonus Campaign,Yichun,참,China,RB-19435,Richard Bierner,Consumer,IN-2013-50424,OFF-BI-10001400,"Cardinal 3-Hole Punch, Economy",North Asia,4755,2013-10-16,Jiangxi,Business Platinum,2013-12-14,0,15.00%,28.8,4.32,1
2013-10-18,Baseline Campaign,참,Commercial ,Compare Cards Campaign,Canberra,거짓,Australia,CR-12625,Corey Roper,Corporate,IN-2013-59888,OFF-FA-10001650,"OIC Push Pins, Metal",Oceania,1647,2013-10-16,Australian Capital Territory,Business Signature,2013-11-04,0.4,11.51%,36.072,4.152,1
2013-10-18,Baseline Campaign,참,Commercial ,Compare Cards Campaign,Depok,거짓,Indonesia,EB-13840,Ellis Ballard,Corporate,ID-2013-33421,OFF-AP-10001931,"Cuisinart Stove, Red",Southeast Asia,1182,2013-10-16,Jawa Barat,Business Platinum,2013-11-05,0.17,27.71%,893.5614,247.6014,1
2013-10-18,Baseline Campaign,참,Investment,Compare Cards Campaign,Canberra,거짓,Australia,CR-12625,Corey Roper,Corporate,IN-2013-59888,TEC-AC-10002455,"Logitech Flash Drive, Programmable",Oceania,1650,2013-10-16,Australian Capital Territory,Rewards,2013-12-10,0.4,0.00%,38.412,0,1
2013-10-18,Baseline Campaign,참,Investment,Compare Cards Campaign,Canberra,거짓,Australia,CR-12625,Corey Roper,Corporate,IN-2013-59888,TEC-MA-10002039,"Panasonic Calculator, Wireless",Oceania,1649,2013-10-16,Australian Capital Territory,Petrol ,2013-12-17,0.4,0.00%,150.84,0,1
2013-10-18,Baseline Campaign,참,Investment,Compare Cards Campaign,Canberra,거짓,Australia,CR-12625,Corey Roper,Corporate,IN-2013-59888,TEC-PH-10000169,"Apple Smart Phone, with Caller ID",Oceania,1646,2013-10-16,Australian Capital Territory,Cash Back,2013-11-27,0.4,14.99%,766.872,114.972,1
2013-10-21,,거짓,Commercial ,Exclusive Offers Campaign,Luoyang,거짓,China,SM-20950,Suzanne McNair,Corporate,IN-2013-62282,OFF-LA-10003971,"Novimex Color Coded Labels, Laser Printer Compatible",North Asia,5797,2013-10-16,Guangdong,Business Signature,2013-12-14,0,23.91%,24.84,5.94,1
2013-10-21,,거짓,Investment,Exclusive Offers Campaign,Luoyang,거짓,China,SM-20950,Suzanne McNair,Corporate,IN-2013-62282,TEC-MA-10001727,"Konica Receipt Printer, Wireless",North Asia,5798,2013-10-16,Guangdong,Petrol ,2013-12-20,0,8.00%,855.75,68.46,1
2013-10-18,Baseline Campaign,참,Commercial ,Compare Cards Campaign,Brisbane,거짓,Australia,CR-12730,Craig Reiter,Consumer,IN-2013-71249,OFF-BI-10003779,"Cardinal 3-Hole Punch, Durable",Oceania,5038,2013-10-17,Queensland,Business Platinum,2013-11-05,0.1,33.33%,27.27,9.09,1
2013-10-18,Baseline Campaign,참,Commercial ,Compare Cards Campaign,Brisbane,거짓,Australia,CR-12730,Craig Reiter,Consumer,IN-2013-71249,OFF-BI-10001808,"Ibico Index Tab, Clear",Oceania,5037,2013-10-17,Queensland,Business Platinum,2013-11-12,0.1,0.00%,16.038,0,1
2013-10-18,Baseline Campaign,참,Commercial ,Compare Cards Campaign,Brisbane,거짓,Australia,CR-12730,Craig Reiter,Consumer,IN-2013-71249,OFF-FA-10003161,"OIC Paper Clips, Assorted Sizes",Oceania,5039,2013-10-17,Queensland,Business Signature,2013-11-02,0.1,34.34%,64.152,22.032,1
2013-10-18,Baseline Campaign,참,Investment,Compare Cards Campaign,Brisbane,거짓,Australia,CR-12730,Craig Reiter,Consumer,IN-2013-71249,TEC-PH-10000214,"Apple Speaker Phone, VoIP",Oceania,5040,2013-10-17,Queensland,Cash Back,2013-10-27,0.1,26.66%,333.153,88.803,1
2013-10-18,Baseline Campaign,참,Investment,Compare Cards Campaign,Brisbane,거짓,Australia,CR-12730,Craig Reiter,Consumer,IN-2013-71249,TEC-PH-10004664,"Nokia Smart Phone, with Caller ID",Oceania,5036,2013-10-17,Queensland,Cash Back,2013-11-12,0.1,17.78%,5175.171,919.971,1
2013-10-19,Compared Campaign,거짓,Private,Signup Bonus Campaign,Shihezi,참,China,SS-20140,Saphhira Shifley,Corporate,IN-2013-21003,FUR-BO-10002032,"Ikea Stackable Bookrack, Pine",North Asia,7807,2013-10-17,Xinjiang Uygur,Travel,2013-12-14,0,23.99%,1115.37,267.57,1
2013-10-19,Compared Campaign,거짓,Private,Signup Bonus Campaign,Taupo,참,New Zealand,CK-12595,Clytie Kelty,Consumer,IN-2013-85662,FUR-BO-10001309,"Ikea Classic Bookcase, Traditional",Oceania,10221,2013-10-17,Waikato,Travel,2013-10-27,0,21.00%,823.5,172.92,1
2013-10-19,Compared Campaign,거짓,Commercial ,Signup Bonus Campaign,Taupo,참,New Zealand,CK-12595,Clytie Kelty,Consumer,IN-2013-85662,OFF-FA-10003213,"Stockwell Paper Clips, Assorted Sizes",Oceania,10222,2013-10-17,Waikato,Business Signature,2013-12-15,0,10.00%,54,5.4,1
2013-10-19,Compared Campaign,거짓,Investment,Signup Bonus Campaign,Shihezi,참,China,SS-20140,Saphhira Shifley,Corporate,IN-2013-21003,TEC-AC-10004012,"Enermax Flash Drive, Erganomic",North Asia,7806,2013-10-17,Xinjiang Uygur,Rewards,2013-10-27,0,41.95%,511.29,214.5,1
2013-10-19,Compared Campaign,거짓,Investment,Signup Bonus Campaign,Taupo,참,New Zealand,CK-12595,Clytie Kelty,Consumer,IN-2013-85662,TEC-CO-10003226,"Canon Fax Machine, Laser",Oceania,10223,2013-10-17,Waikato,Rewards,2013-10-27,0,44.99%,636.78,286.5,1
2013-10-21,,거짓,Private,Exclusive Offers Campaign,Mumbai,거짓,India,JW-16075,Julia West,Consumer,ID-2013-62177,FUR-BO-10000670,"Dania Corner Shelving, Metal",Central Asia,7757,2013-10-17,Maharashtra,Travel,2013-11-14,0.5,0.00%,486.12,0,1
2013-10-21,,거짓,Commercial ,Exclusive Offers Campaign,Manila,거짓,Philippines,KS-16300,Karen Seio,Corporate,ID-2013-40708,OFF-AR-10000539,"Boston Markers, Easy-Erase",Southeast Asia,2483,2013-10-17,National Capital,Business Platinum,2013-11-28,0.45,0.00%,58.608,0,1
2013-10-21,,거짓,Commercial ,Exclusive Offers Campaign,Manila,거짓,Philippines,KS-16300,Karen Seio,Corporate,ID-2013-40708,OFF-BI-10001744,"Acco Binding Machine, Economy",Southeast Asia,2484,2013-10-17,National Capital,Business Platinum,2013-10-23,0.15,0.00%,43.4265,0,1
2013-10-21,,거짓,Investment,Exclusive Offers Campaign,Manila,거짓,Philippines,KS-16300,Karen Seio,Corporate,ID-2013-40708,TEC-CO-10000259,"Hewlett Ink, Color",Southeast Asia,2485,2013-10-17,National Capital,Rewards,2013-12-18,0.35,0.00%,292.734,0,1
2013-10-23,,거짓,Commercial ,Exclusive Offers Campaign,Mackay,거짓,Australia,MT-18070,Michelle Tran,Corporate,ID-2013-56276,OFF-EN-10000454,"GlobeWeis Business Envelopes, Set of 50",Oceania,7400,2013-10-17,Queensland,Business Signature,2013-11-30,0.1,0.00%,31.212,0,1
2013-10-23,,거짓,Commercial ,Exclusive Offers Campaign,Jayapura,거짓,Indonesia,DR-12940,Daniel Raglin,Corporate,ID-2013-59062,OFF-AP-10001621,"Hamilton Beach Refrigerator, Black",Southeast Asia,5881,2013-10-17,Papua,Business Platinum,2013-11-29,0.17,0.00%,1243.9044,0,1
2013-10-23,,거짓,Commercial ,Exclusive Offers Campaign,Jayapura,거짓,Indonesia,DR-12940,Daniel Raglin,Corporate,ID-2013-59062,OFF-LA-10003379,"Smead Color Coded Labels, Laser Printer Compatible",Southeast Asia,5882,2013-10-17,Papua,Business Signature,2013-11-18,0.47,0.00%,27.666,0,1
2013-10-21,Compared Campaign,거짓,Commercial ,Signup Bonus Campaign,Shulan,참,China,ES-14020,Erica Smith,Consumer,IN-2013-33974,OFF-LA-10002806,"Novimex Shipping Labels, 5000 Label Set",North Asia,8779,2013-10-18,Jilin,Business Signature,2013-12-06,0,48.81%,34.11,16.65,1
2013-10-21,Compared Campaign,거짓,Commercial ,Signup Bonus Campaign,Shulan,참,China,ES-14020,Erica Smith,Consumer,IN-2013-33974,OFF-ST-10000220,"Rogers Shelving, Industrial",North Asia,8778,2013-10-18,Jilin,Prestige,2013-12-18,0,17.97%,187.83,33.75,1
2013-10-22,,거짓,Commercial ,Exclusive Offers Campaign,Mardan,거짓,Pakistan,CK-12325,Christine Kargatis,Corporate,ID-2013-47169,OFF-PA-10000344,"SanDisk Memo Slips, 8.5 x 11",Central Asia,6277,2013-10-18,Khyber Pakhtunkhwa,Prestige,2013-10-24,0.5,0.00%,21.12,0,1
2013-10-22,,거짓,Commercial ,Exclusive Offers Campaign,Mardan,거짓,Pakistan,CK-12325,Christine Kargatis,Corporate,ID-2013-47169,OFF-SU-10003221,"Acme Trimmer, Easy Grip",Central Asia,6276,2013-10-18,Khyber Pakhtunkhwa,Prestige,2013-12-21,0.5,0.00%,46.2,0,1
2013-10-22,,거짓,Investment,Exclusive Offers Campaign,Mardan,거짓,Pakistan,CK-12325,Christine Kargatis,Corporate,ID-2013-47169,TEC-AC-10000332,"Logitech Keyboard, USB",Central Asia,6275,2013-10-18,Khyber Pakhtunkhwa,Rewards,2013-11-08,0.5,0.00%,72.66,0,1
2013-10-23,Compared Campaign,거짓,Commercial ,Signup Bonus Campaign,Antipolo,참,Philippines,CS-11950,Carlos Soltero,Consumer,ID-2013-16306,OFF-BI-10000854,"Acco Binder Covers, Economy",Southeast Asia,1722,2013-10-18,Calabarzon,Business Platinum,2013-12-03,0.15,0.00%,33.966,0,1
2013-10-23,Compared Campaign,거짓,Commercial ,Signup Bonus Campaign,Depok,참,Indonesia,EB-13975,Erica Bern,Corporate,ID-2013-70031,OFF-FA-10001086,"Accos Rubber Bands, Assorted Sizes",Southeast Asia,3907,2013-10-18,Jawa Barat,Business Signature,2013-11-22,0.47,0.00%,52.4223,0,1
2013-10-23,Compared Campaign,거짓,Commercial ,Signup Bonus Campaign,Antipolo,참,Philippines,CS-11950,Carlos Soltero,Consumer,ID-2013-16306,OFF-ST-10004668,"Smead Trays, Industrial",Southeast Asia,1720,2013-10-18,Calabarzon,Prestige,2013-11-24,0.45,0.00%,26.928,0,1
2013-10-23,Compared Campaign,거짓,Commercial ,Signup Bonus Campaign,Antipolo,참,Philippines,CS-11950,Carlos Soltero,Consumer,ID-2013-16306,OFF-SU-10004727,"Stiletto Letter Opener, Easy Grip",Southeast Asia,1721,2013-10-18,Calabarzon,Prestige,2013-12-08,0.45,0.00%,49.5,0,1
2013-10-23,Compared Campaign,거짓,Investment,Signup Bonus Campaign,Antipolo,참,Philippines,CS-11950,Carlos Soltero,Consumer,ID-2013-16306,TEC-PH-10001699,"Samsung Smart Phone, Full Size",Southeast Asia,1723,2013-10-18,Calabarzon,Cash Back,2013-11-13,0.25,0.00%,1912.32,0,1
2013-10-24,,거짓,Private,Exclusive Offers Campaign,Newcastle,거짓,Australia,DM-13525,Don Miller,Corporate,IN-2013-38979,FUR-CH-10000025,"Office Star Rocking Chair, Set of Two",Oceania,607,2013-10-18,New South Wales,Premier Miles,2013-12-20,0.1,11.10%,257.688,28.608,1
2013-10-25,,거짓,Private,Exclusive Offers Campaign,Delhi,거짓,India,VG-21790,Vivek Gonzalez,Consumer,IN-2013-24300,FUR-FU-10001477,"Rubbermaid Stacking Tray, Black",Central Asia,4521,2013-10-18,Delhi,Gold,2013-11-12,0,21.90%,151.2,33.12,1
2013-10-21,Baseline Campaign,참,Commercial ,Compare Cards Campaign,Napier,거짓,New Zealand,EM-13960,Eric Murdock,Consumer,IN-2013-86110,OFF-LA-10001187,"Smead Color Coded Labels, Alphabetical",Oceania,10479,2013-10-19,Hawke's Bay,Business Signature,2013-11-17,0,27.97%,51.48,14.4,1
2013-10-24,Compared Campaign,거짓,Commercial ,Signup Bonus Campaign,Tianjin,참,China,MM-17260,Magdelene Morse,Consumer,IN-2013-52552,OFF-SU-10004177,"Fiskars Box Cutter, Easy Grip",North Asia,8220,2013-10-21,Tianjin,Prestige,2013-12-21,0,21.97%,148.56,32.64,1
2013-10-24,Compared Campaign,거짓,Commercial ,Signup Bonus Campaign,Wollongong,참,Australia,CK-12205,Chloris Kastensmidt,Consumer,IN-2013-30754,OFF-AP-10002573,"Hamilton Beach Stove, Black",Oceania,6826,2013-10-21,New South Wales,Business Platinum,2013-11-09,0.1,12.22%,975.186,119.166,1
2013-10-24,Compared Campaign,거짓,Investment,Signup Bonus Campaign,Tianjin,참,China,MM-17260,Magdelene Morse,Consumer,IN-2013-52552,TEC-PH-10003891,"Cisco Audio Dock, with Caller ID",North Asia,8221,2013-10-21,Tianjin,Cash Back,2013-11-03,0,42.99%,910.35,391.35,1
2013-10-26,Compared Campaign,거짓,Private,Signup Bonus Campaign,Chaoyang,참,China,TS-21655,Trudy Schmidt,Consumer,IN-2013-36837,FUR-CH-10003009,"Novimex Swivel Stool, Adjustable",North Asia,6359,2013-10-21,Liaoning,Premier Miles,2013-12-15,0,25.00%,333.9,83.46,1
2013-10-26,Compared Campaign,거짓,Private,Signup Bonus Campaign,Chaoyang,참,China,TS-21655,Trudy Schmidt,Consumer,IN-2013-36837,FUR-FU-10003918,"Advantus Photo Frame, Black",North Asia,6360,2013-10-21,Liaoning,Gold,2013-11-18,0,42.98%,264.9,113.85,1
2013-10-26,Compared Campaign,거짓,Commercial ,Signup Bonus Campaign,Chaoyang,참,China,TS-21655,Trudy Schmidt,Consumer,IN-2013-36837,OFF-AR-10000120,"BIC Canvas, Fluorescent",North Asia,6358,2013-10-21,Liaoning,Business Platinum,2013-12-18,0,32.97%,164.88,54.36,1
2013-10-27,,거짓,Commercial ,Exclusive Offers Campaign,Geelong,거짓,Australia,CC-12145,Charles Crestani,Consumer,IN-2013-52573,OFF-PA-10003654,"SanDisk Memo Slips, Recycled",Oceania,6010,2013-10-21,Victoria,Prestige,2013-11-21,0.1,12.18%,30.402,3.702,1
2013-10-27,,거짓,Commercial ,Exclusive Offers Campaign,Geelong,거짓,Australia,CC-12145,Charles Crestani,Consumer,IN-2013-52573,OFF-ST-10001631,"Tenex Trays, Blue",Oceania,6011,2013-10-21,Victoria,Prestige,2013-11-05,0.1,37.77%,341.523,129.003,1
2013-10-24,Compared Campaign,거짓,Private,Signup Bonus Campaign,Hobart,참,Australia,DB-13210,Dean Braden,Consumer,ID-2013-69534,FUR-CH-10003354,"Novimex Bag Chairs, Black",Oceania,340,2013-10-22,Tasmania,Premier Miles,2013-12-22,0.4,0.00%,78.354,0,1
2013-10-24,Compared Campaign,거짓,Private,Signup Bonus Campaign,Hobart,참,Australia,DB-13210,Dean Braden,Consumer,ID-2013-69534,FUR-CH-10000351,"Novimex Chairmat, Set of Two",Oceania,338,2013-10-22,Tasmania,Premier Miles,2013-11-23,0.4,0.00%,70.308,0,1
2013-10-24,Compared Campaign,거짓,Private,Signup Bonus Campaign,Kendari,참,Indonesia,JL-15175,James Lanier,Corporate,IN-2013-16712,FUR-BO-10004771,"Ikea Classic Bookcase, Traditional",Southeast Asia,9238,2013-10-22,Sulawesi Tenggara,Travel,2013-11-20,0.07,15.05%,1148.7825,172.9125,1
2013-10-24,Compared Campaign,거짓,Commercial ,Signup Bonus Campaign,Hobart,참,Australia,DB-13210,Dean Braden,Consumer,ID-2013-69534,OFF-BI-10002558,"Cardinal Binder Covers, Economy",Oceania,341,2013-10-22,Tasmania,Business Platinum,2013-12-19,0.4,0.00%,36,0,1
2013-10-24,Compared Campaign,거짓,Commercial ,Signup Bonus Campaign,Hobart,참,Australia,DB-13210,Dean Braden,Consumer,ID-2013-69534,OFF-SU-10003515,"Acme Shears, Serrated",Oceania,339,2013-10-22,Tasmania,Prestige,2013-12-10,0.4,0.00%,55.944,0,1
2013-10-24,Compared Campaign,거짓,Commercial ,Signup Bonus Campaign,Singapore,참,Singapore,EM-14065,Erin Mull,Consumer,IN-2013-79635,OFF-BI-10003646,"Avery Index Tab, Economy",Southeast Asia,9677,2013-10-22,Singapore,Business Platinum,2013-12-14,0,21.84%,31.32,6.84,1
2013-10-24,Compared Campaign,거짓,Commercial ,Signup Bonus Campaign,Kendari,참,Indonesia,JL-15175,James Lanier,Corporate,IN-2013-16712,OFF-FA-10001309,"Stockwell Thumb Tacks, 12 Pack",Southeast Asia,9237,2013-10-22,Sulawesi Tenggara,Business Signature,2013-11-06,0.47,0.00%,33.3105,0,1
2013-10-24,Compared Campaign,거짓,Investment,Signup Bonus Campaign,Hobart,참,Australia,DB-13210,Dean Braden,Consumer,ID-2013-69534,TEC-CO-10003448,"Canon Ink, Laser",Oceania,342,2013-10-22,Tasmania,Rewards,2013-10-30,0.4,9.99%,264.87,26.46,1
2013-10-24,Compared Campaign,거짓,Investment,Signup Bonus Campaign,Kendari,참,Indonesia,JL-15175,James Lanier,Corporate,IN-2013-16712,TEC-PH-10003546,"Apple Signal Booster, with Caller ID",Southeast Asia,9236,2013-10-22,Sulawesi Tenggara,Cash Back,2013-11-24,0.17,9.62%,226.839,21.819,1
2013-10-25,Compared Campaign,거짓,Private,Signup Bonus Campaign,Toowoomba,참,Australia,NM-18520,Neoma Murray,Consumer,IN-2013-15172,FUR-FU-10001410,"Tenex Clock, Durable",Oceania,4706,2013-10-22,Queensland,Gold,2013-10-26,0.1,35.49%,127.656,45.306,1
2013-10-25,Compared Campaign,거짓,Commercial ,Signup Bonus Campaign,Toowoomba,참,Australia,NM-18520,Neoma Murray,Consumer,IN-2013-15172,OFF-AR-10000058,"Stanley Canvas, Water Color",Oceania,4705,2013-10-22,Queensland,Business Platinum,2013-12-09,0.1,26.62%,189.54,50.46,1
2013-10-26,,거짓,Private,Exclusive Offers Campaign,Townsville,거짓,Australia,TN-21040,Tanja Norvell,Corporate,ID-2013-81525,FUR-BO-10003181,"Safco Corner Shelving, Metal",Oceania,10266,2013-10-22,Queensland,Travel,2013-11-09,0.4,0.00%,89.352,0,1
2013-10-26,Compared Campaign,거짓,Commercial ,Signup Bonus Campaign,Islamabad,참,Pakistan,FH-14365,Fred Hopkins,Corporate,ID-2013-18504,OFF-LA-10003396,"Avery Color Coded Labels, Laser Printer Compatible",Central Asia,119,2013-10-22,F.C.T.,Business Signature,2013-12-06,0.5,0.00%,13.29,0,1
2013-10-26,,거짓,Commercial ,Exclusive Offers Campaign,Wuhan,거짓,China,RA-19885,Ruben Ausman,Corporate,IN-2013-66097,OFF-BI-10004589,"Avery Binding Machine, Economy",North Asia,2202,2013-10-22,Hubei,Business Platinum,2013-11-20,0.5,0.00%,48.84,0,1
2013-10-26,Compared Campaign,거짓,Investment,Signup Bonus Campaign,Islamabad,참,Pakistan,FH-14365,Fred Hopkins,Corporate,ID-2013-18504,TEC-CO-10000764,"Brother Fax Machine, Color",Central Asia,118,2013-10-22,F.C.T.,Rewards,2013-12-08,0.5,0.00%,479.97,0,1
2013-10-28,,거짓,Commercial ,Exclusive Offers Campaign,Manila,거짓,Philippines,MG-17680,Maureen Gastineau,Corporate,ID-2013-13625,OFF-BI-10003779,"Cardinal 3-Hole Punch, Durable",Southeast Asia,1386,2013-10-22,National Capital,Business Platinum,2013-11-10,0.15,29.41%,180.285,53.025,1
